"enrollee_id","city","city_development_index","gender","relevant_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target","quality","na_count"
7507,"city_103",0.92,"Male","No","Full-Time","High School","Other","3","Unknown","Other","never",36,"Target.Yes",3,3
2407,"city_16",0.91,"Male","Yes","No","Graduate","STEM","10","10000+","Pvt Ltd","1",20,"Target.No",0,0
14049,"city_114",0.926,"Other","No","Full-Time","Masters","STEM",">20","Unknown","Other","2",50,"Target.No",2,2
26316,"city_21",0.624,"Male","Yes","No","Masters","STEM","14","5000-9999","Pvt Ltd","1",87,"Target.Yes",0,0
22898,"city_114",0.926,"Male","Yes","No","Masters","STEM","17","100-500","Pvt Ltd",">4",19,"Target.No",0,0
8194,"city_67",0.855,"Male","Yes","No","Masters","STEM","8","50-99","Pvt Ltd","2",24,"Target.No",0,0
19936,"city_160",0.92,"Missing","Yes","No","Graduate","Other","10","Unknown","Other","1",10,"Target.Yes",3,3
19506,"city_114",0.926,"Male","Yes","Full-Time","Masters","STEM","11","5000-9999","Public Sector","1",22,"Target.No",0,0
1766,"city_103",0.92,"Male","Yes","No","Graduate","STEM","19","10000+","Pvt Ltd",">4",294,"Target.No",2,0
5638,"city_90",0.698,"Male","No","No","Masters","STEM","13","50-99","Pvt Ltd","never",131,"Target.No",0,0
9550,"city_74",0.579,"Male","Yes","Full-Time","Graduate","STEM","8","Unknown","Other","1",21,"Target.No",2,2
20190,"city_65",0.802,"Male","No","No","Phd","STEM","10","100-500","Public Sector",">4",73,"Target.No",0,0
19308,"city_75",0.939,"Male","Yes","No","Graduate","STEM",">20","<10","Pvt Ltd","2",65,"Target.No",0,0
10088,"city_67",0.855,"Missing","Yes","No","Masters","STEM","6","10000+","Pvt Ltd","1",84,"Target.No",1,1
3873,"city_21",0.624,"Missing","Yes","No","Graduate","STEM","8","10-49","Pvt Ltd","2",84,"Target.Yes",1,1
15941,"city_128",0.527,"Male","No","No","Graduate","Other","3","Unknown","Other","never",28,"Target.No",2,2
7917,"city_102",0.804,"Male","Yes","Part-Time","Primary School","Other","5","Unknown","Other","1",13,"Target.No",3,3
7984,"city_65",0.802,"Male","Yes","No","Graduate","STEM","10","100-500","Pvt Ltd","never",42,"Target.No",0,0
30778,"city_103",0.92,"Male","Yes","No","Graduate","STEM",">20","50-99","Pvt Ltd","4",28,"Target.No",0,0
24406,"city_21",0.624,"Male","No","Full-Time","Graduate","STEM","6","Unknown","Other","1",28,"Target.Yes",2,2
11989,"city_136",0.897,"Male","Yes","No","Masters","STEM",">20","5000-9999","Pvt Ltd",">4",43,"Target.No",0,0
25055,"city_114",0.926,"Missing","No","Full-Time","High School","Other","3","10000+","Pvt Ltd","2",14,"Target.No",2,2
6075,"city_103",0.92,"Male","Yes","No","Graduate","STEM","15","100-500","Pvt Ltd","3",50,"Target.No",0,0
2873,"city_103",0.92,"Male","No","No","Graduate","STEM","4","Unknown","Other","1",94,"Target.No",2,2
27918,"city_136",0.897,"Male","Yes","No","Graduate","STEM","3","Unknown","Other",">4",22,"Target.No",2,2
4861,"city_179",0.512,"Male","Yes","No","Graduate","STEM","13","50-99","Pvt Ltd","1",51,"Target.Yes",0,0
30599,"city_103",0.92,"Male","Yes","No","Graduate","Other","18","50-99","Pvt Ltd","4",45,"Target.No",0,0
4239,"city_103",0.92,"Male","No","No","Primary School","Other","5","Unknown","Pvt Ltd","never",22,"Target.No",2,2
411,"city_103",0.92,"Male","Yes","No","Graduate","Other",">20","500-999","Pvt Ltd",">4",25,"Target.No",0,0
26745,"city_136",0.897,"Male","Yes","No","Graduate","STEM","5","50-99","Other","1",9,"Target.No",1,1
9452,"city_103",0.92,"Male","Yes","No","Graduate","STEM","17","10000+","Pvt Ltd","2",28,"Target.No",0,0
8227,"city_103",0.92,"Male","Yes","No","Masters","STEM","10","1000-4999","Pvt Ltd","1",57,"Target.No",0,0
26459,"city_21",0.624,"Missing","Yes","No","Graduate","STEM","2","<10","Funded Startup","1",35,"Target.No",2,2
13510,"city_136",0.897,"Missing","Yes","No","Masters","STEM","10","10-49","Pvt Ltd",">4",2,"Target.No",1,1
10914,"city_103",0.92,"Missing","No","No","Graduate","STEM","3","50-99","Pvt Ltd","2",39,"Target.No",1,1
31120,"city_21",0.624,"Male","Yes","Full-Time","Masters","STEM",">20","1000-4999","Pvt Ltd",">4",4,"Target.No",0,0
8717,"city_103",0.92,"Male","Yes","No","Graduate","STEM","3","100-500","Pvt Ltd","3",106,"Target.Yes",0,0
28557,"city_160",0.92,"Male","Yes","No","Masters","STEM","8","10-49","Other","1",23,"Target.No",1,1
14079,"city_103",0.92,"Male","Yes","No","Graduate","STEM","11","100-500","Funded Startup","2",34,"Target.Yes",0,0
3946,"city_103",0.92,"Missing","Yes","No","Graduate","STEM","18","10000+","Pvt Ltd","1",2,"Target.No",1,1
5451,"city_73",0.754,"Missing","Yes","Part-Time","Graduate","STEM","6","10-49","Pvt Ltd","1",160,"Target.No",1,1
19562,"city_136",0.897,"Male","Yes","No","Masters","STEM","8","<10","Early Stage Startup","1",84,"Target.No",0,0
8275,"city_21",0.624,"Male","Yes","No","Graduate","STEM","6","50-99","Pvt Ltd",">4",161,"Target.No",0,0
11487,"city_16",0.91,"Male","Yes","No","Graduate","STEM","14","<10","Pvt Ltd","2",262,"Target.No",1,0
13620,"city_21",0.624,"Missing","Yes","No","Graduate","Other","<1","10-49","Pvt Ltd","4",146,"Target.No",1,1
2276,"city_67",0.855,"Missing","Yes","No","Graduate","STEM","13","50-99","Pvt Ltd","1",94,"Target.No",1,1
19463,"city_33",0.448,"Male","No","No","Graduate","STEM","5","10000+","Pvt Ltd","2",36,"Target.No",1,0
24636,"city_73",0.754,"Missing","Yes","Part-Time","High School","Other","2","100-500","Other","1",38,"Target.No",3,3
5629,"city_21",0.624,"Missing","Yes","No","Masters","STEM","6","<10","Pvt Ltd","1",111,"Target.Yes",1,1
20420,"city_136",0.897,"Female","No","Full-Time","Phd","STEM","6","100-500","Public Sector","1",158,"Target.No",0,0
856,"city_162",0.767,"Missing","Yes","No","High School","Other","2","10-49","Early Stage Startup","1",36,"Target.No",2,2
21521,"city_114",0.926,"Male","Yes","No","High School","Other",">20","1000-4999","Pvt Ltd","never",59,"Target.No",1,1
19663,"city_21",0.624,"Female","Yes","No","Graduate","STEM","4","50-99","Pvt Ltd","1",64,"Target.Yes",0,0
15149,"city_103",0.92,"Male","Yes","Part-Time","Graduate","STEM","3","50-99","Other","2",107,"Target.Yes",1,1
17505,"city_16",0.91,"Missing","No","Full-Time","Graduate","STEM","6","Unknown","Other","1",46,"Target.No",4,4
7735,"city_61",0.913,"Male","Yes","No","Graduate","STEM","4","50-99","Pvt Ltd","1",222,"Target.No",1,0
29377,"city_114",0.926,"Male","Yes","No","Graduate","STEM","14","50-99","Pvt Ltd","never",22,"Target.Yes",0,0
29407,"city_65",0.802,"Male","Yes","No","Graduate","Other",">20","1000-4999","Pvt Ltd","1",6,"Target.No",4,4
17196,"city_65",0.802,"Male","Yes","No","High School","Other","8","1000-4999","Pvt Ltd","1",13,"Target.No",1,1
16456,"city_21",0.624,"Female","Yes","No","Graduate","STEM","12","50-99","Pvt Ltd","never",10,"Target.No",1,1
12161,"city_23",0.899,"Male","Yes","No","Graduate","STEM","<1","50-99","Other","1",50,"Target.No",1,1
6856,"city_114",0.926,"Other","No","Full-Time","High School","Other","8","5000-9999","Other","1",210,"Target.No",3,2
9454,"city_16",0.91,"Missing","No","No","Primary School","Other","3","Unknown","Other","never",278,"Target.No",5,4
33332,"city_12",0.64,"Missing","Yes","No","Graduate","STEM","11","100-500","Funded Startup","2",176,"Target.No",1,1
26935,"city_21",0.624,"Male","No","Full-Time","High School","Other","8","Unknown","Other","never",27,"Target.No",3,3
23731,"city_114",0.926,"Male","Yes","No","Graduate","STEM","9","10000+","Pvt Ltd","1",92,"Target.No",0,0
29405,"city_103",0.92,"Other","Yes","No","Graduate","STEM","15","10-49","Funded Startup","1",15,"Target.No",0,0
12959,"city_21",0.624,"Missing","No","Full-Time","Graduate","STEM","<1","Unknown","Other","never",218,"Target.Yes",4,3
20937,"city_104",0.924,"Male","No","No","Masters","STEM","14","10000+","Pvt Ltd","1",53,"Target.No",0,0
3638,"city_103",0.92,"Male","No","Full-Time","Graduate","STEM","6","Unknown","Other","1",36,"Target.Yes",2,2
4895,"city_102",0.804,"Male","Yes","No","Masters","STEM","15","100-500","Pvt Ltd",">4",42,"Target.No",0,0
11504,"city_16",0.91,"Male","Yes","No","Graduate","STEM",">20","Unknown","Other","2",48,"Target.No",2,2
20251,"city_100",0.887,"Male","Yes","No","High School","Other","3","Unknown","Other","1",91,"Target.No",3,3
22931,"city_159",0.843,"Male","Yes","No","Masters","STEM","8","Unknown","Other","1",16,"Target.No",2,2
31002,"city_103",0.92,"Male","No","No","Masters","STEM",">20","Unknown","Other",">4",69,"Target.Yes",2,2
30275,"city_81",0.73,"Male","No","No","Primary School","Other","1","Unknown","Other","never",63,"Target.No",3,3
24792,"city_103",0.92,"Missing","Yes","No","Graduate","STEM","1","<10","Pvt Ltd","1",200,"Target.No",2,1
30413,"city_16",0.91,"Missing","No","Full-Time","Graduate","STEM","2","10000+","Pvt Ltd","never",58,"Target.No",1,1
5233,"city_83",0.923,"Female","Yes","Full-Time","Masters","STEM","9","Unknown","Other","4",101,"Target.Yes",2,2
29986,"city_69",0.856,"Male","Yes","No","Masters","STEM","11","100-500","Pvt Ltd","2",94,"Target.No",0,0
4585,"city_28",0.939,"Male","Yes","No","Graduate","STEM",">20","<10","Pvt Ltd",">4",24,"Target.No",0,0
15614,"city_16",0.91,"Male","Yes","No","Graduate","STEM",">20","100-500","Pvt Ltd","2",17,"Target.No",0,0
28761,"city_160",0.92,"Male","No","Full-Time","Graduate","STEM","10","10-49","Pvt Ltd","3",52,"Target.No",0,0
28667,"city_103",0.92,"Male","No","No","Graduate","Other","1","100-500","Pvt Ltd","1",55,"Target.No",0,0
27780,"city_114",0.926,"Male","No","Full-Time","High School","Other","11","Unknown","Other","never",45,"Target.No",3,3
20123,"city_73",0.754,"Missing","Yes","No","Masters","STEM","4","Unknown","Other","1",33,"Target.Yes",3,3
2239,"city_67",0.855,"Male","No","Full-Time","High School","Other","<1","Unknown","Other","never",6,"Target.No",3,3
18279,"city_19",0.682,"Male","Yes","Full-Time","Graduate","STEM","5","50-99","Pvt Ltd","1",14,"Target.No",0,0
12377,"city_67",0.855,"Male","Yes","No","Masters","STEM",">20","100-500","Funded Startup",">4",66,"Target.No",0,0
31890,"city_103",0.92,"Male","No","Part-Time","Graduate","STEM","4","50-99","Pvt Ltd","1",28,"Target.No",0,0
26529,"city_16",0.91,"Male","No","No","Graduate","STEM","2","50-99","NGO","1",90,"Target.No",0,0
32940,"city_67",0.855,"Male","Yes","No","Masters","STEM","9","Unknown","Other","2",43,"Target.No",2,2
11209,"city_103",0.92,"Male","Yes","No","Graduate","STEM","8","10000+","Pvt Ltd","2",17,"Target.No",0,0
1084,"city_103",0.92,"Male","Yes","No","Graduate","STEM","3","10000+","Pvt Ltd","1",222,"Target.No",1,0
18644,"city_28",0.939,"Male","Yes","No","Graduate","STEM","11","10-49","Pvt Ltd",">4",84,"Target.No",0,0
16842,"city_103",0.92,"Male","Yes","No","Graduate","STEM","9","100-500","NGO","1",52,"Target.No",0,0
6198,"city_100",0.887,"Male","Yes","No","Graduate","STEM","13","10-49","Other","1",222,"Target.Yes",2,1
24205,"city_28",0.939,"Male","No","No","Graduate","STEM","3","Unknown","Other","2",109,"Target.No",2,2
805,"city_16",0.91,"Male","Yes","No","Masters","STEM",">20","100-500","Pvt Ltd","2",78,"Target.No",0,0
9981,"city_114",0.926,"Male","No","Full-Time","High School","Other","1","Unknown","Other","never",8,"Target.No",3,3
23004,"city_103",0.92,"Missing","Yes","No","Masters","Other","4","50-99","Funded Startup","2",125,"Target.No",1,1
28430,"city_103",0.92,"Missing","Yes","No","Graduate","STEM","3","<10","Pvt Ltd","never",55,"Target.No",1,1
11575,"city_114",0.926,"Male","Yes","No","Masters","STEM",">20","100-500","Other",">4",12,"Target.No",1,1
17906,"city_16",0.91,"Missing","Yes","No","Graduate","STEM",">20","Unknown","Other",">4",3,"Target.No",3,3
29380,"city_103",0.92,"Male","Yes","No","Graduate","STEM",">20","5000-9999","Pvt Ltd","3",7,"Target.No",0,0
20606,"city_19",0.682,"Missing","No","Full-Time","Graduate","STEM","3","Unknown","Other","1",78,"Target.No",4,4
32927,"city_71",0.884,"Male","Yes","No","Masters","STEM","9","50-99","Public Sector","3",166,"Target.No",0,0
13725,"city_16",0.91,"Male","Yes","No","Graduate","STEM",">20","50-99","Funded Startup","1",51,"Target.No",0,0
19270,"city_106",0.698,"Missing","Yes","No","Graduate","STEM","14","Unknown","Other","1",64,"Target.No",3,3
6125,"city_103",0.92,"Female","Yes","No","Graduate","Other","4","100-500","Pvt Ltd","1",22,"Target.No",0,0
25734,"city_103",0.92,"Male","Yes","No","Graduate","Other",">20","Unknown","Other",">4",130,"Target.Yes",2,2
28725,"city_16",0.91,"Male","Yes","No","Graduate","STEM",">20","Unknown","Other","1",19,"Target.No",2,2
19733,"city_21",0.624,"Missing","Yes","No","Masters","STEM","16","500-999","Pvt Ltd",">4",204,"Target.No",2,1
10545,"city_28",0.939,"Male","Yes","No","Graduate","STEM","14","1000-4999","Pvt Ltd",">4",112,"Target.No",0,0
4612,"city_16",0.91,"Missing","No","Full-Time","High School","Other","2","Unknown","Other","1",29,"Target.No",4,4
13860,"city_160",0.92,"Male","Yes","No","Graduate","STEM","9","50-99","Funded Startup","2",154,"Target.No",0,0
13675,"city_138",0.836,"Missing","Yes","No","High School","Other","9","Unknown","Other","2",22,"Target.No",4,4
29188,"city_41",0.827,"Other","No","Full-Time","Graduate","STEM","10","Unknown","Public Sector","1",50,"Target.Yes",1,1
24285,"city_21",0.624,"Male","No","No","Graduate","STEM","5","50-99","Funded Startup","1",16,"Target.Yes",0,0
15875,"city_104",0.924,"Male","No","Full-Time","Graduate","STEM","3","Unknown","Other","2",4,"Target.No",2,2
16693,"city_103",0.92,"Missing","No","No","Graduate","Other","15","10000+","Pvt Ltd",">4",33,"Target.No",1,1
9391,"city_114",0.926,"Male","Yes","Full-Time","Graduate","STEM","7","10000+","Pvt Ltd","1",2,"Target.No",0,0
31783,"city_11",0.55,"Male","No","No","Graduate","STEM","5","Unknown","Other","never",38,"Target.Yes",3,3
20259,"city_23",0.899,"Male","Yes","No","Masters","STEM","6","Unknown","Other","1",53,"Target.No",2,2
1409,"city_103",0.92,"Male","Yes","No","Graduate","STEM","13","50-99","Pvt Ltd","4",84,"Target.No",0,0
2710,"city_16",0.91,"Male","Yes","No","Graduate","STEM","10","10000+","Pvt Ltd","2",12,"Target.No",0,0
11875,"city_103",0.92,"Female","Yes","No","Graduate","Other","<1","Unknown","Other",">4",86,"Target.Yes",2,2
19033,"city_16",0.91,"Male","No","No","High School","Other","3","Unknown","Other","1",35,"Target.No",3,3
10601,"city_104",0.924,"Male","No","No","Masters","STEM",">20","100-500","Public Sector","4",92,"Target.No",0,0
20293,"city_16",0.91,"Missing","Yes","No","Phd","STEM",">20","10000+","Pvt Ltd",">4",35,"Target.Yes",1,1
19858,"city_23",0.899,"Missing","Yes","No","Graduate","STEM","5","10000+","Other","1",84,"Target.No",2,2
496,"city_160",0.92,"Male","Yes","No","High School","Other","12","100-500","Pvt Ltd","2",74,"Target.No",1,1
19482,"city_16",0.91,"Male","Yes","No","Masters","STEM",">20","50-99","Pvt Ltd",">4",24,"Target.Yes",0,0
24183,"city_83",0.923,"Male","Yes","No","Graduate","STEM","10","Unknown","Other","1",61,"Target.Yes",2,2
22309,"city_103",0.92,"Male","Yes","No","Graduate","Other",">20","10000+","Pvt Ltd","4",40,"Target.No",0,0
11253,"city_103",0.92,"Missing","Yes","No","Graduate","STEM","5","10000+","Pvt Ltd","1",156,"Target.No",1,1
16497,"city_21",0.624,"Missing","Yes","No","Graduate","STEM","2","10-49","Pvt Ltd","2",80,"Target.Yes",1,1
20310,"city_160",0.92,"Male","No","Full-Time","High School","Other","2","100-500","NGO","1",99,"Target.No",1,1
19157,"city_103",0.92,"Male","Yes","Full-Time","Masters","STEM","7","10000+","Pvt Ltd","1",30,"Target.Yes",0,0
1802,"city_103",0.92,"Male","Yes","No","Graduate","STEM","16","500-999","NGO","2",48,"Target.No",0,0
32331,"city_61",0.913,"Missing","Yes","No","Graduate","STEM","6","10000+","Pvt Ltd","1",170,"Target.No",1,1
13897,"city_103",0.92,"Male","No","Full-Time","High School","Other","5","10-49","Public Sector","1",17,"Target.Yes",1,1
2313,"city_83",0.923,"Male","No","No","Graduate","STEM",">20","50-99","Pvt Ltd",">4",14,"Target.No",0,0
30782,"city_160",0.92,"Male","No","Full-Time","Graduate","Other",">20","500-999","Other",">4",10,"Target.No",0,0
10261,"city_103",0.92,"Missing","Yes","No","Graduate","STEM","4","1000-4999","Pvt Ltd","1",84,"Target.No",1,1
26979,"city_103",0.92,"Male","Yes","Part-Time","Graduate","STEM","5","10-49","Pvt Ltd","3",44,"Target.Yes",0,0
3119,"city_65",0.802,"Female","Yes","No","Graduate","STEM","8","50-99","Early Stage Startup","1",19,"Target.No",0,0
10187,"city_103",0.92,"Male","Yes","No","Graduate","STEM","4","100-500","Pvt Ltd","1",72,"Target.No",0,0
32700,"city_21",0.624,"Missing","Yes","No","Graduate","STEM","3","10-49","Pvt Ltd","1",66,"Target.Yes",1,1
16238,"city_21",0.624,"Missing","Yes","Full-Time","Graduate","STEM","7","10000+","Pvt Ltd","never",43,"Target.Yes",1,1
26953,"city_71",0.884,"Male","No","Full-Time","Graduate","STEM","4","Unknown","Other","1",51,"Target.Yes",2,2
32899,"city_89",0.925,"Male","Yes","No","Graduate","STEM","6","50-99","Pvt Ltd","1",270,"Target.Yes",1,0
23934,"city_77",0.83,"Male","Yes","No","Graduate","Other","16","Unknown","Other","1",28,"Target.No",2,2
4041,"city_114",0.926,"Male","Yes","No","Masters","STEM",">20","50-99","Pvt Ltd",">4",25,"Target.No",0,0
18742,"city_21",0.624,"Male","Yes","Full-Time","Masters","STEM","3","10-49","Pvt Ltd","1",101,"Target.Yes",0,0
15752,"city_103",0.92,"Male","Yes","No","Graduate","STEM","7","10000+","Pvt Ltd","1",41,"Target.No",0,0
15167,"city_103",0.92,"Female","Yes","No","Masters","STEM","6","5000-9999","Pvt Ltd","1",16,"Target.No",0,0
24653,"city_160",0.92,"Male","Yes","No","Graduate","STEM","7","10-49","Pvt Ltd","1",43,"Target.No",0,0
3585,"city_103",0.92,"Male","Yes","No","Masters","STEM","9","100-500","Pvt Ltd","1",144,"Target.No",0,0
19457,"city_21",0.624,"Missing","No","No","Graduate","STEM","2","10-49","Other","1",75,"Target.No",2,2
19339,"city_21",0.624,"Male","Yes","Part-Time","Graduate","STEM","3","10-49","Pvt Ltd","1",67,"Target.Yes",0,0
12947,"city_160",0.92,"Missing","No","Full-Time","High School","Other","1","Unknown","Other","1",96,"Target.Yes",4,4
18126,"city_65",0.802,"Missing","Yes","Full-Time","Graduate","STEM","16","500-999","Pvt Ltd",">4",48,"Target.No",1,1
15191,"city_103",0.92,"Male","Yes","No","Graduate","STEM","6","50-99","Other","1",4,"Target.No",1,1
4759,"city_21",0.624,"Male","Yes","Full-Time","Masters","STEM","4","100-500","Pvt Ltd","1",12,"Target.Yes",0,0
33059,"city_21",0.624,"Male","No","No","Graduate","STEM","9","50-99","Pvt Ltd","1",56,"Target.Yes",0,0
13880,"city_121",0.781,"Missing","No","Full-Time","Graduate","STEM","4","Unknown","Other","never",63,"Target.Yes",3,3
3725,"city_103",0.92,"Male","Yes","No","Masters","Other",">20","<10","Early Stage Startup","4",10,"Target.No",0,0
13919,"city_44",0.725,"Male","No","No","Graduate","STEM","15","Unknown","Other","1",19,"Target.No",2,2
2745,"city_71",0.884,"Male","No","Full-Time","Graduate","STEM","5","Unknown","Other","1",8,"Target.Yes",2,2
31447,"city_21",0.624,"Male","Yes","No","Graduate","STEM","9","1000-4999","Pvt Ltd","never",8,"Target.Yes",0,0
18094,"city_21",0.624,"Male","No","Full-Time","High School","Other","7","Unknown","Other","never",146,"Target.Yes",3,3
13481,"city_98",0.949,"Missing","No","No","Masters","STEM","4","500-999","Other","never",53,"Target.No",2,2
1935,"city_114",0.926,"Missing","Yes","No","Masters","STEM","9","100-500","Pvt Ltd","1",40,"Target.No",1,1
11280,"city_100",0.887,"Male","No","Full-Time","Masters","Other","7","Unknown","Other","1",23,"Target.Yes",2,2
19039,"city_136",0.897,"Female","No","Part-Time","Graduate","STEM","3","10-49","Pvt Ltd","1",15,"Target.No",0,0
18455,"city_16",0.91,"Missing","No","No","Phd","STEM",">20","Unknown","Other",">4",79,"Target.No",3,3
23044,"city_136",0.897,"Female","No","Full-Time","Masters","STEM","8","100-500","Public Sector","1",35,"Target.No",0,0
